Datetime,Temperature,Turbidity,Dissolved Oxygen,PH,Ammonia,Nitrate
2021-06-19 05:56:00,24.4375,100.0,5.958,8.42003,0.38,196.0
2021-06-19 05:57:00,24.4375,100.0,5.967,8.42003,0.38,198.0
2021-06-19 05:58:00,24.4375,100.0,11.038,8.43818,0.38,192.0
2021-06-19 05:59:00,24.375,100.0,5.35,8.42003,0.38,193.0
2021-06-19 06:00:00,24.375,100.0,3.845,8.42911,0.38,193.0
2021-06-19 06:01:00,24.375,100.0,4.462,8.43365,0.38,193.0
2021-06-19 06:02:00,24.4375,100.0,3.795,8.42911,0.38,192.0
2021-06-19 06:03:00,24.4375,100.0,24.291,8.41549,0.38,191.0
2021-06-19 06:04:00,24.4375,100.0,3.456,8.42911,0.38,192.0
2021-06-19 06:05:00,24.375,100.0,3.338,8.42457,0.38,202.0
2021-06-19 06:06:00,24.375,100.0,9.584,8.43818,0.38,195.0
2021-06-19 06:07:00,24.4375,100.0,1.343,8.42457,0.38,195.0
2021-06-19 06:08:00,24.375,100.0,2.349,8.42911,0.38,194.0
2021-06-19 06:09:00,24.375,100.0,25.99,8.43818,0.38,195.0
2021-06-19 06:10:00,24.375,100.0,29.861,8.42911,0.38,195.0
2021-06-19 06:11:00,24.4375,100.0,4.775,8.43365,0.38,194.0
2021-06-19 06:12:00,24.4375,100.0,7.006,8.42003,0.38,194.0
2021-06-19 06:13:00,24.375,100.0,3.389,8.42911,0.38,193.0
2021-06-19 06:14:00,24.375,100.0,21.392,8.41549,0.38,193.0
2021-06-19 06:15:00,24.375,100.0,1.504,8.42003,0.38,194.0
2021-06-19 06:16:00,24.375,100.0,4.437,8.42457,0.38,193.0
2021-06-19 06:17:00,24.4375,100.0,1.369,8.42911,0.38,194.0
2021-06-19 06:18:00,24.375,100.0,1.47,8.42457,0.38,192.0
2021-06-19 06:19:00,24.375,100.0,3.372,8.43365,0.38,192.0
2021-06-19 06:20:00,24.375,100.0,8.114,8.42457,0.38,192.0
2021-06-19 06:21:00,24.375,100.0,3.186,8.42457,0.38,194.0
2021-06-19 06:22:00,24.4375,100.0,6.043,8.42457,0.38,195.0
2021-06-19 06:23:00,24.375,100.0,1.698,8.42457,0.38,194.0
2021-06-19 06:24:00,24.375,100.0,2.476,8.42457,0.38,193.0
2021-06-19 06:25:00,24.4375,100.0,11.173,8.42457,0.38,193.0
2021-06-19 06:26:00,24.375,100.0,2.011,8.42911,0.38,194.0
2021-06-19 06:27:00,24.375,100.0,2.645,8.42003,0.38,193.0
2021-06-19 06:28:00,24.375,100.0,14.69,8.40641,0.38,193.0
2021-06-19 06:29:00,24.375,100.0,27.283,8.42003,0.38,193.0
2021-06-19 06:30:00,24.375,100.0,4.183,8.42003,0.38,192.0
2021-06-19 06:31:00,24.4375,100.0,8.114,8.42457,0.38,192.0
2021-06-19 06:32:00,24.375,100.0,3.135,8.44726,0.38,193.0
2021-06-19 06:33:00,24.375,100.0,25.813,8.41549,0.38,195.0
2021-06-19 06:34:00,24.375,100.0,3.947,8.42911,0.38,193.0
2021-06-19 06:35:00,24.375,100.0,29.726,8.42911,0.38,194.0
2021-06-19 06:36:00,24.375,100.0,6.001,8.48358,0.38,193.0
2021-06-19 06:37:00,24.375,100.0,14.952,8.43365,0.38,194.0
2021-06-19 06:38:00,24.375,100.0,4.217,8.42911,0.38,194.0
2021-06-19 06:39:00,24.375,100.0,2.679,8.42003,0.38,197.0
2021-06-19 06:40:00,24.375,100.0,23.657,8.41549,0.38,196.0
2021-06-19 06:41:00,24.375,100.0,23.657,8.41549,0.38,196.0
2021-06-19 06:42:00,24.375,100.0,3.456,8.42003,0.38,198.0
2021-06-19 06:43:00,24.375,100.0,4.471,8.42457,0.38,196.0
2021-06-19 06:44:00,24.375,100.0,13.193,8.42457,0.38,199.0
2021-06-19 06:45:00,24.375,100.0,13.193,8.42457,0.38,199.0
2021-06-19 06:46:00,24.375,100.0,25.094,8.42003,0.38,198.0
2021-06-19 06:47:00,24.375,100.0,21.603,8.43365,0.38,198.0
2021-06-19 06:48:00,24.375,100.0,29.735,8.42457,0.38,196.0
2021-06-19 06:49:00,24.375,100.0,29.735,8.42457,0.38,196.0
2021-06-19 06:50:00,24.375,100.0,12.475,8.42003,0.38,197.0
2021-06-19 06:51:00,24.3125,100.0,2.349,8.42911,0.38,199.0
2021-06-19 06:52:00,24.375,100.0,13.802,8.42911,0.38,199.0
2021-06-19 06:53:00,24.3125,100.0,3.465,8.42457,0.38,197.0
2021-06-19 06:54:00,24.375,100.0,3.972,8.41549,0.38,197.0
2021-06-19 06:55:00,24.375,100.0,32.524,8.42457,0.38,198.0
2021-06-19 06:56:00,24.375,100.0,17.048,8.42911,0.38,199.0
2021-06-19 06:57:00,24.375,100.0,3.389,8.42457,0.38,201.0
2021-06-19 06:58:00,24.375,100.0,32.693,8.42003,0.38,201.0
2021-06-19 06:59:00,24.375,100.0,21.578,8.41095,0.38,201.0
2021-06-19 07:00:00,24.3125,100.0,4.817,8.42003,0.38,203.0
2021-06-19 07:01:00,24.375,100.0,4.352,8.42003,0.38,203.0
2021-06-19 07:02:00,24.375,100.0,4.352,8.42003,0.38,203.0
2021-06-19 07:03:00,24.375,100.0,2.315,8.42911,0.38,203.0
2021-06-19 07:04:00,24.375,100.0,2.535,8.43365,0.38,203.0
2021-06-19 07:05:00,24.375,100.0,3.972,8.41549,0.38,206.0
2021-06-19 07:06:00,24.3125,100.0,4.868,8.43365,0.38,206.0
2021-06-19 07:07:00,24.375,100.0,2.78,8.42911,0.38,208.0
2021-06-19 07:08:00,24.375,100.0,4.361,8.43365,0.38,215.0
2021-06-19 07:09:00,24.3125,100.0,2.4,8.42457,0.38,207.0
2021-06-19 07:10:00,24.3125,100.0,3.71,8.43365,0.38,194.0
2021-06-19 07:11:00,24.3125,100.0,3.566,8.43365,0.38,202.0
2021-06-19 07:12:00,24.3125,100.0,19.583,8.42911,0.38,204.0
2021-06-19 07:13:00,24.375,100.0,4.234,8.41549,0.38,205.0
2021-06-19 07:14:00,24.3125,100.0,3.473,8.42457,0.38,205.0
2021-06-19 07:15:00,24.375,100.0,3.025,8.42003,0.38,207.0
2021-06-19 07:16:00,24.375,100.0,29.473,8.42911,0.38,205.0
2021-06-19 07:17:00,24.375,100.0,4.234,8.42003,0.38,206.0
2021-06-19 07:18:00,24.375,100.0,4.319,8.42003,0.38,203.0
2021-06-19 07:19:00,24.3125,100.0,2.823,8.42003,0.38,201.0
2021-06-19 07:20:00,24.375,100.0,3.372,8.42911,0.38,205.0
2021-06-19 07:21:00,24.375,100.0,3.025,8.41549,0.38,205.0
2021-06-19 07:22:00,24.375,100.0,3.811,8.43818,0.38,206.0
2021-06-19 07:23:00,24.3125,100.0,1.318,8.43365,0.38,208.0
2021-06-19 07:24:00,24.375,100.0,3.44,8.43818,0.38,203.0
2021-06-19 07:25:00,24.375,100.0,3.397,8.42457,0.38,211.0
2021-06-19 07:26:00,24.3125,100.0,1.791,8.41549,0.38,208.0
2021-06-19 07:27:00,24.375,100.0,18.147,8.42457,0.38,208.0
2021-06-19 07:28:00,24.375,100.0,4.623,8.42911,0.38,208.0
2021-06-19 07:29:00,24.3125,100.0,28.83,8.42457,0.38,209.0
2021-06-19 07:30:00,24.375,100.0,3.228,8.42003,0.38,208.0
2021-06-19 07:31:00,24.3125,100.0,3.981,8.41549,0.38,208.0
2021-06-19 07:32:00,24.3125,100.0,38.305,8.42457,0.38,208.0
2021-06-19 07:33:00,24.375,100.0,2.358,8.42457,0.38,208.0
2021-06-19 07:34:00,24.375,100.0,4.454,8.42003,0.38,208.0
2021-06-19 07:35:00,24.3125,100.0,5.806,8.39733,0.38,204.0
2021-06-19 07:36:00,24.3125,100.0,28.027,8.42003,0.38,207.0
2021-06-19 07:37:00,24.3125,100.0,28.027,8.42003,0.38,207.0
2021-06-19 07:38:00,24.3125,100.0,5.012,8.42911,0.38,208.0
2021-06-19 07:39:00,24.3125,100.0,5.772,8.42911,0.38,206.0
2021-06-19 07:40:00,24.3125,100.0,2.586,8.43365,0.38,208.0
2021-06-19 07:41:00,24.3125,100.0,3.101,8.41549,0.38,207.0
2021-06-19 07:42:00,24.375,100.0,25.466,8.41549,0.38,208.0
2021-06-19 07:43:00,24.3125,100.0,5.189,8.42003,0.38,207.0
2021-06-19 07:44:00,24.3125,100.0,3.82,8.42911,0.38,208.0
2021-06-19 07:45:00,24.3125,100.0,4.023,8.48358,0.38,207.0
2021-06-19 07:46:00,24.375,100.0,14.58,8.41549,0.38,204.0
2021-06-19 07:47:00,24.375,100.0,28.467,8.41549,0.38,204.0
2021-06-19 07:48:00,24.3125,100.0,3.981,8.40641,0.38,205.0
2021-06-19 07:49:00,24.3125,100.0,8.798,8.42003,0.38,203.0
2021-06-19 07:50:00,24.3125,100.0,3.051,8.42911,0.38,204.0
2021-06-19 07:51:00,24.3125,100.0,4.648,8.42911,0.38,203.0
2021-06-19 07:52:00,24.3125,100.0,22.136,8.42911,0.38,203.0
2021-06-19 07:53:00,24.3125,100.0,15.163,8.42911,0.38,206.0
2021-06-19 07:54:00,24.3125,100.0,4.378,8.44726,0.38,205.0
2021-06-19 07:55:00,24.3125,100.0,3.194,8.42457,0.38,205.0
2021-06-19 07:56:00,24.3125,100.0,24.427,8.42003,0.38,206.0
2021-06-19 07:57:00,24.375,100.0,3.795,8.41095,0.38,204.0
2021-06-19 07:58:00,24.3125,100.0,24.452,8.42911,0.38,206.0
2021-06-19 07:59:00,24.3125,100.0,2.916,8.42003,0.38,205.0
2021-06-19 08:00:00,24.3125,100.0,4.936,8.40641,0.38,205.0
2021-06-19 08:01:00,24.3125,100.0,4.927,8.42003,0.38,205.0
2021-06-19 08:02:00,24.3125,100.0,4.767,8.42911,0.38,207.0
2021-06-19 08:03:00,24.3125,100.0,3.795,8.42003,0.38,208.0
2021-06-19 08:04:00,24.3125,100.0,11.968,8.44726,0.38,208.0
2021-06-19 08:05:00,24.3125,100.0,12.078,8.41549,0.38,208.0
2021-06-19 08:06:00,24.3125,100.0,4.124,8.41549,0.38,208.0
2021-06-19 08:07:00,24.3125,100.0,4.783,8.41549,0.38,208.0
2021-06-19 08:08:00,24.375,100.0,4.53,8.42003,0.38,208.0
2021-06-19 08:09:00,24.375,100.0,18.282,8.41549,0.38,208.0
2021-06-19 08:10:00,24.375,100.0,21.781,8.42911,0.38,208.0
2021-06-19 08:11:00,24.375,100.0,21.781,8.42911,0.38,208.0
2021-06-19 08:12:00,24.3125,100.0,3.161,8.42911,0.38,208.0
2021-06-19 08:13:00,24.3125,100.0,2.501,8.41549,0.38,208.0
2021-06-19 08:14:00,24.375,100.0,4.961,8.41095,0.38,208.0
2021-06-19 08:15:00,24.375,100.0,4.53,8.41549,0.38,208.0
2021-06-19 08:16:00,24.3125,100.0,3.465,8.41549,0.38,207.0
2021-06-19 08:17:00,24.375,100.0,3.769,8.42003,0.38,206.0
2021-06-19 08:18:00,24.3125,100.0,13.32,8.41095,0.38,207.0
2021-06-19 08:19:00,24.3125,100.0,13.058,8.40641,0.38,208.0
2021-06-19 08:20:00,24.375,100.0,0.456,8.42003,0.38,208.0
2021-06-19 08:21:00,24.375,100.0,3.135,8.42003,0.38,208.0
2021-06-19 08:22:00,24.375,100.0,16.583,8.41549,0.38,208.0
2021-06-19 08:23:00,24.375,100.0,18.975,8.41095,0.38,206.0
2021-06-19 08:24:00,24.3125,100.0,3.372,8.41095,0.38,205.0
2021-06-19 08:25:00,24.3125,100.0,25.847,8.41095,0.38,206.0
2021-06-19 08:26:00,24.375,100.0,5.172,8.39733,0.38,208.0
2021-06-19 08:27:00,24.375,100.0,4.073,8.40641,0.38,209.0
2021-06-19 08:28:00,24.375,100.0,19.347,8.44726,0.38,208.0
2021-06-19 08:29:00,24.375,100.0,3.549,8.41095,0.38,208.0
2021-06-19 08:30:00,24.375,100.0,4.226,8.41095,0.38,202.0
2021-06-19 08:31:00,24.375,100.0,4.141,8.41549,0.38,204.0
2021-06-19 08:32:00,24.3125,100.0,4.876,8.40641,0.38,202.0
2021-06-19 08:33:00,24.375,100.0,5.823,8.41095,0.38,200.0
2021-06-19 08:34:00,24.3125,100.0,12.822,8.41549,0.38,204.0
2021-06-19 08:35:00,24.375,100.0,10.015,8.41095,0.38,203.0
2021-06-19 08:36:00,24.375,100.0,10.015,8.41095,0.38,203.0
2021-06-19 08:37:00,24.375,100.0,5.443,8.41549,0.38,204.0
2021-06-19 08:38:00,24.375,100.0,4.91,8.41549,0.38,207.0
2021-06-19 08:39:00,24.375,100.0,4.623,8.42003,0.38,207.0
2021-06-19 08:40:00,24.375,100.0,13.371,8.41095,0.38,208.0
2021-06-19 08:41:00,24.375,100.0,3.676,8.40641,0.38,208.0
2021-06-19 08:42:00,24.3125,100.0,14.478,8.40641,0.38,206.0
2021-06-19 08:43:00,24.375,100.0,23.429,8.41095,0.38,197.0
2021-06-19 08:44:00,24.375,100.0,4.454,8.42003,0.38,195.0
2021-06-19 08:45:00,24.375,100.0,4.361,8.41095,0.38,197.0
2021-06-19 08:46:00,24.375,100.0,3.981,8.40641,0.38,198.0
2021-06-19 08:47:00,24.375,100.0,3.533,8.41549,0.38,199.0
2021-06-19 08:48:00,24.375,100.0,19.668,8.41095,0.38,199.0
2021-06-19 08:49:00,24.375,100.0,3.82,8.41095,0.38,196.0
2021-06-19 08:50:00,24.375,100.0,32.667,8.42457,0.38,195.0
2021-06-19 08:51:00,24.3125,100.0,4.53,8.40641,0.38,194.0
2021-06-19 08:52:00,24.375,100.0,4.141,8.42457,0.38,198.0
2021-06-19 08:53:00,24.375,100.0,2.806,8.41549,0.38,199.0
2021-06-19 08:54:00,24.375,100.0,4.564,8.40641,0.38,198.0
2021-06-19 08:55:00,24.375,100.0,25.297,8.41095,0.38,196.0
2021-06-19 08:56:00,24.375,100.0,37.806,8.41095,0.38,199.0
2021-06-19 08:57:00,24.375,100.0,37.806,8.41095,0.38,199.0
2021-06-19 08:58:00,24.375,100.0,4.445,8.41549,0.38,201.0
2021-06-19 08:59:00,24.375,100.0,4.234,8.40641,0.38,202.0
2021-06-19 09:00:00,24.375,100.0,7.471,8.44726,0.38,201.0
2021-06-19 09:01:00,24.375,100.0,27.562,8.40641,0.38,201.0
2021-06-19 09:02:00,24.375,100.0,0.076,8.41549,0.38,199.0
2021-06-19 09:03:00,24.375,100.0,3.549,8.40641,0.38,201.0
2021-06-19 09:04:00,24.375,100.0,3.558,8.40641,0.38,202.0
2021-06-19 09:05:00,24.4375,100.0,32.194,8.40641,0.38,199.0
2021-06-19 09:06:00,24.375,100.0,4.547,8.41095,0.38,201.0
2021-06-19 09:07:00,24.375,100.0,6.423,8.41095,0.38,201.0
2021-06-19 09:08:00,24.375,100.0,6.888,8.40641,0.38,199.0
2021-06-19 09:09:00,24.4375,100.0,6.187,8.41095,0.38,204.0
2021-06-19 09:10:00,24.4375,100.0,3.862,8.40641,0.38,198.0
2021-06-19 09:11:00,24.4375,100.0,5.772,8.40641,0.38,194.0
2021-06-19 09:12:00,24.4375,100.0,25.483,8.41095,0.38,194.0
2021-06-19 09:13:00,24.4375,100.0,25.483,8.41095,0.38,194.0
2021-06-19 09:14:00,24.4375,100.0,7.852,8.40641,0.38,195.0
2021-06-19 09:15:00,24.4375,100.0,6.508,8.40641,0.38,197.0
2021-06-19 09:16:00,24.4375,100.0,5.806,8.40641,0.38,197.0
2021-06-19 09:17:00,24.4375,100.0,5.519,8.40641,0.38,208.0
2021-06-19 09:18:00,24.4375,100.0,4.927,8.40641,0.38,214.0
2021-06-19 09:19:00,24.4375,100.0,32.76,8.40641,0.38,215.0
2021-06-19 09:20:00,24.4375,100.0,4.978,8.40641,0.38,206.0
2021-06-19 09:21:00,24.4375,100.0,11.545,8.40641,0.38,203.0
2021-06-19 09:22:00,24.4375,100.0,4.454,8.40641,0.38,199.0
2021-06-19 09:23:00,24.4375,100.0,5.443,8.40641,0.38,202.0
2021-06-19 09:24:00,24.4375,100.0,16.87,8.40641,0.38,202.0
2021-06-19 09:25:00,24.4375,100.0,5.62,8.40641,0.38,202.0
2021-06-19 09:26:00,24.4375,100.0,13.641,8.41095,0.38,202.0
2021-06-19 09:27:00,24.5,100.0,12.686,8.40641,0.38,199.0
2021-06-19 09:28:00,24.4375,100.0,0.642,8.40641,0.38,198.0
2021-06-19 09:29:00,24.4375,100.0,7.733,8.40641,0.38,202.0
2021-06-19 09:30:00,24.4375,100.0,33.513,8.40641,0.38,195.0
2021-06-19 09:31:00,24.4375,100.0,5.84,8.40641,0.38,197.0
2021-06-19 09:32:00,24.4375,100.0,22.609,8.40641,0.38,192.0
2021-06-19 09:33:00,24.4375,100.0,6.609,8.40641,0.38,194.0
2021-06-19 09:34:00,24.5,100.0,12.052,8.40641,0.38,193.0
2021-06-19 09:35:00,24.5,100.0,5.215,8.40641,0.38,194.0
2021-06-19 09:36:00,24.5,100.0,24.587,8.40641,0.38,194.0
2021-06-19 09:37:00,24.5,100.0,5.375,8.40641,0.38,194.0
2021-06-19 09:38:00,24.5,100.0,6.736,8.40641,0.38,198.0
2021-06-19 09:39:00,24.5,100.0,9.39,8.40641,0.38,196.0
2021-06-19 09:40:00,24.5,100.0,7.97,8.40641,0.38,195.0
2021-06-19 09:41:00,24.5625,100.0,38.178,8.40641,0.38,198.0
2021-06-19 09:42:00,24.5,100.0,29.811,8.40641,0.38,197.0
2021-06-19 09:43:00,24.5,100.0,29.811,8.40641,0.38,197.0
2021-06-19 09:44:00,24.5625,100.0,38.407,8.40641,0.38,196.0
2021-06-19 09:45:00,24.5625,100.0,7.64,8.40641,0.38,197.0
2021-06-19 09:46:00,24.5625,100.0,8.519,8.40641,0.38,198.0
2021-06-19 09:47:00,24.5625,100.0,8.798,8.40641,0.38,198.0
2021-06-19 09:48:00,24.5625,100.0,28.661,8.40641,0.38,200.0
2021-06-19 09:49:00,24.5625,100.0,2.197,8.40641,0.38,202.0
2021-06-19 09:50:00,24.5625,100.0,7.708,8.40187,0.38,197.0
2021-06-19 09:51:00,24.5625,100.0,8.249,8.40641,0.38,198.0
2021-06-19 09:52:00,24.625,100.0,21.967,8.40187,0.38,202.0
2021-06-19 09:53:00,24.625,100.0,19.964,8.40641,0.38,208.0
2021-06-19 09:54:00,24.625,100.0,26.649,8.40187,0.38,209.0
2021-06-19 09:55:00,24.6875,100.0,31.687,8.39733,0.38,192.0
2021-06-19 09:56:00,24.625,100.0,11.131,8.39279,0.38,202.0
2021-06-19 09:57:00,24.75,100.0,37.105,8.39733,0.38,202.0
2021-06-19 09:58:00,24.6875,100.0,1.977,8.40641,0.38,198.0
2021-06-19 09:59:00,24.6875,100.0,10.446,8.37917,0.38,194.0
2021-06-19 10:00:00,24.625,100.0,17.825,8.39733,0.38,192.0
2021-06-19 10:01:00,24.6875,100.0,11.723,8.39733,0.38,191.0
2021-06-19 10:02:00,24.6875,100.0,8.528,8.38371,0.38,198.0
2021-06-19 10:03:00,24.6875,100.0,36.429,8.39733,0.38,196.0
2021-06-19 10:04:00,24.75,100.0,10.049,8.41095,0.38,199.0
2021-06-19 10:05:00,24.6875,100.0,20.133,8.39279,0.38,198.0
2021-06-19 10:06:00,24.75,100.0,13.532,8.39279,0.38,200.0
2021-06-19 10:07:00,24.75,100.0,14.123,8.38371,0.38,198.0
2021-06-19 10:08:00,24.75,100.0,6.212,8.37917,0.38,197.0
2021-06-19 10:09:00,24.75,100.0,21.696,8.38371,0.38,195.0
2021-06-19 10:10:00,24.8125,100.0,10.709,8.39279,0.38,195.0
2021-06-19 10:11:00,24.8125,100.0,12.492,8.37917,0.38,198.0
2021-06-19 10:12:00,24.8125,100.0,11.613,8.37917,0.38,197.0
2021-06-19 10:13:00,24.8125,100.0,11.866,8.39279,0.38,199.0
2021-06-19 10:14:00,24.8125,100.0,12.61,8.38371,0.38,203.0
2021-06-19 10:15:00,24.875,100.0,12.822,8.38371,0.38,210.0
2021-06-19 10:16:00,24.8125,100.0,8.418,8.37917,0.38,208.0
2021-06-19 10:17:00,24.75,100.0,23.404,8.37463,0.38,208.0
2021-06-19 10:18:00,24.8125,100.0,22.423,8.40641,0.38,211.0
2021-06-19 10:19:00,24.875,100.0,14.326,8.37463,0.38,207.0
2021-06-19 10:20:00,24.875,100.0,12.407,8.37463,0.38,208.0
2021-06-19 10:21:00,24.875,100.0,12.154,8.37463,0.38,206.0
2021-06-19 10:22:00,24.8125,100.0,0.16,8.37463,0.38,204.0
2021-06-19 10:23:00,24.875,100.0,11.03,8.37917,0.38,203.0
2021-06-19 10:24:00,24.75,100.0,29.489,8.36101,0.38,208.0
2021-06-19 10:25:00,24.9375,100.0,9.813,8.36101,0.38,207.0
2021-06-19 10:26:00,24.9375,100.0,30.233,8.36555,0.38,208.0
2021-06-19 10:27:00,24.9375,100.0,35.085,8.36555,0.38,208.0
2021-06-19 10:28:00,24.9375,100.0,12.103,8.36101,0.38,208.0
2021-06-19 10:29:00,24.875,100.0,11.562,8.36101,0.38,205.0
2021-06-19 10:30:00,24.9375,100.0,12.382,8.36555,0.38,207.0
2021-06-19 10:31:00,25.0,100.0,11.229,8.35647,0.38,208.0
2021-06-19 10:32:00,25.0,100.0,12.182,8.36555,0.38,207.0
2021-06-19 10:33:00,24.9375,100.0,16.507,8.35647,0.38,202.0
2021-06-19 10:34:00,24.875,100.0,28.746,8.36101,0.38,204.0
2021-06-19 10:35:00,24.9375,100.0,9.728,8.35194,0.38,203.0
2021-06-19 10:36:00,25.0625,100.0,11.485,8.35647,0.38,205.0
2021-06-19 10:37:00,25.0,100.0,11.253,8.34286,0.38,208.0
2021-06-19 10:38:00,25.0625,100.0,25.07,8.36101,0.38,202.0
2021-06-19 10:39:00,24.875,100.0,23.514,8.36101,0.38,203.0
2021-06-19 10:40:00,25.0,100.0,6.728,8.36555,0.38,197.0
2021-06-19 10:41:00,25.0,100.0,10.725,8.37463,0.38,202.0
2021-06-19 10:42:00,25.0,100.0,21.578,8.36101,0.38,198.0
2021-06-19 10:43:00,25.0625,100.0,10.164,8.35647,0.38,201.0
2021-06-19 10:44:00,25.0,100.0,12.19,8.37463,0.38,203.0
2021-06-19 10:45:00,25.0625,100.0,11.525,8.36555,0.38,204.0
2021-06-19 10:46:00,25.0625,100.0,11.782,8.35647,0.38,196.0
2021-06-19 10:47:00,25.0,100.0,11.654,8.35194,0.38,197.0
2021-06-19 10:48:00,25.0625,100.0,12.35,8.36101,0.38,196.0
2021-06-19 10:49:00,25.0625,100.0,11.566,8.35647,0.38,197.0
2021-06-19 10:50:00,25.0625,100.0,9.795,8.36555,0.38,197.0
2021-06-19 10:51:00,25.125,100.0,11.734,8.36101,0.38,195.0
2021-06-19 10:52:00,25.125,100.0,10.684,8.36101,0.38,198.0
2021-06-19 10:53:00,25.0625,100.0,10.516,8.36101,0.38,197.0
2021-06-19 10:54:00,25.125,100.0,10.901,8.37463,0.38,198.0
2021-06-19 10:55:00,25.125,100.0,2.41,8.34286,0.38,198.0
2021-06-19 10:56:00,25.1875,100.0,11.429,8.35647,0.38,201.0
2021-06-19 10:57:00,25.25,100.0,12.375,8.35647,0.38,199.0
2021-06-19 10:58:00,25.125,100.0,12.767,8.3474,0.38,199.0
2021-06-19 10:59:00,25.1875,100.0,22.403,8.35647,0.38,202.0
2021-06-19 11:00:00,25.1875,100.0,11.109,8.35194,0.38,202.0
2021-06-19 11:01:00,25.25,100.0,11.606,8.35194,0.38,198.0
2021-06-19 11:02:00,25.25,100.0,11.918,8.35647,0.38,196.0
2021-06-19 11:03:00,25.25,100.0,15.819,8.39279,0.38,195.0
2021-06-19 11:04:00,25.25,100.0,15.819,8.39279,0.38,195.0
2021-06-19 11:05:00,25.25,100.0,35.515,8.35194,0.38,197.0
2021-06-19 11:06:00,25.25,100.0,13.248,8.35647,0.38,197.0
2021-06-19 11:07:00,25.3125,100.0,17.613,8.35647,0.38,197.0
2021-06-19 11:08:00,25.25,100.0,11.878,8.32924,0.38,208.0
2021-06-19 11:09:00,25.25,100.0,15.819,8.34286,0.38,194.0
2021-06-19 11:10:00,25.3125,100.0,11.798,8.3474,0.38,194.0
2021-06-19 11:11:00,25.375,100.0,17.052,8.3474,0.38,197.0
2021-06-19 11:12:00,25.375,100.0,12.423,8.35647,0.38,198.0
2021-06-19 11:13:00,25.3125,100.0,15.162,8.3474,0.38,202.0
2021-06-19 11:14:00,25.3125,100.0,11.261,8.36101,0.38,202.0
2021-06-19 11:15:00,25.375,100.0,35.827,8.3474,0.38,199.0
2021-06-19 11:16:00,25.375,100.0,12.639,8.36101,0.38,200.0
2021-06-19 11:17:00,25.375,100.0,11.886,8.35647,0.38,197.0
2021-06-19 11:18:00,25.375,100.0,11.886,8.35647,0.38,197.0
2021-06-19 11:19:00,25.375,100.0,19.175,8.34286,0.38,198.0
2021-06-19 11:20:00,25.375,100.0,10.1,8.35647,0.38,201.0
2021-06-19 11:21:00,25.375,100.0,12.102,8.3474,0.38,199.0
2021-06-19 11:22:00,25.375,100.0,19.928,8.36101,0.38,200.0
2021-06-19 11:23:00,25.375,100.0,19.928,8.36101,0.38,200.0
2021-06-19 11:24:00,25.5,100.0,13.44,8.35647,0.38,198.0
2021-06-19 11:25:00,25.4375,100.0,24.237,8.35647,0.38,197.0
2021-06-19 11:26:00,25.4375,100.0,2.402,8.34286,0.38,197.0
2021-06-19 11:27:00,25.4375,100.0,12.535,8.35647,0.38,198.0
2021-06-19 11:28:00,25.5,100.0,12.326,8.36555,0.38,193.0
2021-06-19 11:29:00,25.5,100.0,35.146,8.36101,0.38,194.0
2021-06-19 11:30:00,25.5625,100.0,12.415,8.3474,0.38,192.0
2021-06-19 11:31:00,25.5,100.0,12.174,8.35647,0.38,192.0
2021-06-19 11:32:00,25.5625,100.0,12.447,8.36101,0.38,192.0
2021-06-19 11:33:00,25.625,100.0,12.463,8.35647,0.38,192.0
2021-06-19 11:34:00,25.5,100.0,12.911,8.36101,0.38,191.0
2021-06-19 11:35:00,25.4375,100.0,12.407,8.35647,0.38,193.0
2021-06-19 11:36:00,25.4375,100.0,10.789,8.39279,0.38,194.0
2021-06-19 11:37:00,25.4375,100.0,11.558,8.37463,0.38,195.0
2021-06-19 11:38:00,25.4375,100.0,35.643,8.36101,0.38,196.0
2021-06-19 11:39:00,25.5,100.0,12.174,8.35194,0.38,197.0
2021-06-19 11:40:00,25.5,100.0,12.174,8.35194,0.38,197.0
2021-06-19 11:41:00,25.5625,100.0,11.397,8.36101,0.38,193.0
2021-06-19 11:42:00,25.5,100.0,13.92,8.35647,0.38,193.0
2021-06-19 11:43:00,25.5625,100.0,11.742,8.36555,0.38,194.0
2021-06-19 11:44:00,25.625,100.0,12.991,8.36555,0.38,195.0
2021-06-19 11:45:00,25.5625,100.0,10.941,8.36101,0.38,196.0
2021-06-19 11:46:00,25.625,100.0,10.813,8.36555,0.38,199.0
2021-06-19 11:47:00,25.5625,100.0,10.877,8.37463,0.38,200.0
2021-06-19 11:48:00,25.625,100.0,0.08,8.37463,0.38,201.0
2021-06-19 11:49:00,25.6875,100.0,13.344,8.36555,0.38,202.0
2021-06-19 11:50:00,25.625,100.0,29.852,8.36555,0.38,206.0
2021-06-19 11:51:00,25.6875,100.0,12.663,8.36555,0.38,208.0
2021-06-19 11:52:00,25.6875,100.0,13.087,8.37463,0.38,197.0
2021-06-19 11:53:00,25.6875,100.0,27.721,8.37463,0.38,193.0
2021-06-19 11:54:00,25.6875,100.0,27.721,8.37463,0.38,193.0
2021-06-19 11:55:00,25.625,100.0,13.92,8.35647,0.38,195.0
2021-06-19 11:56:00,25.625,100.0,2.306,8.36555,0.38,196.0
2021-06-19 11:57:00,25.75,100.0,15.899,8.35647,0.38,197.0
2021-06-19 11:58:00,25.75,100.0,17.861,8.36555,0.38,200.0
